"","iso3c","date","region","subregion","population","hospital_beds_per_thousand","population_density","median_age","aged_65_older","aged_70_older","life_expectancy","daily_covid_deaths","daily_covid_deaths_per_100k","daily_covid_cases","daily_covid_cases_per_100k","daily_tests","daily_tests_per_100k","daily_positive_rate","daily_vaccinations","daily_vaccinations_per_100k","vaccinated_pct","fully_vaccinated_pct","daily_total_deaths","daily_total_deaths_per_100k","daily_expected_deaths","daily_expected_deaths_per_100k","daily_excess_deaths","daily_excess_deaths_per_100k","cumulative_daily_tests_per_100k","cumulative_daily_covid_cases_per_100k","cumulative_daily_covid_deaths_per_100k","cumulative_daily_vaccinations_per_100k","weekday","vdem_freedom_of_expression_score","vdem_liberal_democracy_score","boix_democracy_yes_no","boix_democracy_duration_years","freedom_house_civil_liberties","freedom_house_political_rights","freedom_house_freedom_score","polity_democracy_score","island","wdi_obs_lag","wdi_prop_NA","wdi_prop_less_2_usd_day","wdi_gini_index","wdi_life_expectancy_at_birth","wdi_gdppc_nominal","wdi_gdppc_ppp","wdi_urban_population_pct","wdi_pop_over_65","wdi_pop_under_15","wdi_urban_pop_1m_cities_pct","lat_largest_city","lng_largest_city","lat_capital","lng_capital","largest_city_pop_pct","demography_adjusted_ifr","tourist_arrivals_in_thousands_2019_per_100k","centroid_latitude","centroid_longitude","mean_elevation","mean_distance_to_coast","percent_land_area_in_tropics","AIDS_deaths_latest_per_100k","AIDS_deaths_latest_year","TB_deaths_latest_per_100k","malaria_deaths_latest_per_100k","total_deaths_latest_per_100k","mobility_retail_rec_pct_of_baseline","mobility_grocery_and_pharma_pct_of_baseline","mobility_parks_pct_of_baseline","mobility_transit_rec_pct_of_baseline","mobility_workplaces_rec_pct_of_baseline","oxcgrt_schools_closed","oxcgrt_workplaces_closed","oxcgrt_cancel_public_events","oxcgrt_gathering_restrictions","oxcgrt_public_transport_closed","oxcgrt_stay_at_home_required","oxcgrt_internal_movement_restrictions","oxcgrt_international_movement_restrictions","oxcgrt_face_masks_required","sero_nat_delta","sero_nat_or_reg_delta","sero_nat_30d_wma_interpolated","sero_reg_or_nat_30d_wma_interpolated","weekly_mean_temperature_in_major_cities_2015_2019","country","wb_income_group","imf_economy","economist_region","is_subregion","continent","sero_nat_or_reg_delta_region_average","sero_nat_or_reg_delta_sub_region_average","sero_nat_or_reg_delta_econ_region_average","sero_nat_delta_region_average","sero_nat_delta_sub_region_average","sero_nat_delta_econ_region_average","sero_nat_30d_wma_interpolated_region_average","sero_nat_30d_wma_interpolated_sub_region_average","sero_nat_30d_wma_interpolated_econ_region_average","sero_reg_or_nat_30d_wma_interpolated_region_average","sero_reg_or_nat_30d_wma_interpolated_sub_region_average","sero_reg_or_nat_30d_wma_interpolated_econ_region_average","daily_excess_deaths_per_100k_region_average","daily_excess_deaths_per_100k_sub_region_average","daily_excess_deaths_per_100k_econ_region_average","daily_tests_per_100k_region_average","daily_tests_per_100k_sub_region_average","daily_tests_per_100k_econ_region_average","daily_covid_cases_per_100k_region_average","daily_covid_cases_per_100k_sub_region_average","daily_covid_cases_per_100k_econ_region_average","daily_covid_deaths_per_100k_region_average","daily_covid_deaths_per_100k_sub_region_average","daily_covid_deaths_per_100k_econ_region_average","daily_positive_rate_region_average","daily_positive_rate_sub_region_average","daily_positive_rate_econ_region_average","demography_adjusted_ifr_region_average","demography_adjusted_ifr_sub_region_average","demography_adjusted_ifr_econ_region_average","daily_tests_per_100k_dist_average","daily_covid_cases_per_100k_dist_average","daily_covid_deaths_per_100k_dist_average","daily_positive_rate_dist_average","daily_excess_deaths_per_100k_dist_average","daily_tests_per_100k_contiguous_country_average","daily_covid_cases_per_100k_contiguous_country_average","daily_covid_deaths_per_100k_contiguous_country_average","daily_positive_rate_contiguous_country_average","daily_excess_deaths_per_100k_contiguous_country_average","demography_adjusted_ifr_dist_average","demography_adjusted_ifr_contiguous_country_average","daily_vaccinations_per_100k_lagged_two_weeks","vaccinated_pct_lagged_two_weeks","fully_vaccinated_pct_lagged_two_weeks","cumulative_daily_vaccinations_per_100k_lagged_two_weeks","vaccinated_pct_over_pop_65","fully_vaccinated_pct_over_pop_65","vaccinated_pct_over_covid_deaths","vaccinated_pct_over_covid_cases","fully_vaccinated_pct_over_covid_deaths","fully_vaccinated_pct_over_covid_cases","vaccinated_pct_65_plus_over_covid_deaths","fully_vaccinated_pct_65_plus_over_covid_deaths","virus_discovery_country","vaccinated_pct_intp","fully_vaccinated_pct_intp","cumulative_daily_vaccinations_per_100k_intp","vaccinated_pct_lagged_two_weeks_intp","fully_vaccinated_pct_lagged_two_weeks_intp","cumulative_daily_vaccinations_per_100k_lagged_two_weeks_intp","vaccinated_pct_over_pop_65_intp","fully_vaccinated_pct_over_pop_65_intp","gdpppc_ppp_imf","temporal_recency"
"25968","CHN",2021-02-18,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,9.714,0.000672614021305241,NA,NA,NA,631579,43.7316132347069,0,0,NA,NA,NA,NA,NA,NA,0,6.13125493320389,0.318453172875648,3003.14959374411,4,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,5.05010582190444,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,35.0984251968504,NA,NA,46.6721466081017,-0.0212997644166213,-0.0521978857161729,0.00131018936259743,226.522201211685,390.929474662348,196.28864023022,0.727725868248949,0.69058378239506,2.13052861142183,0.0098901151424553,0.0170762635758711,0.0260214528371294,1.39826888398819,0.967903364086491,2.32166942908179,0.431918222111563,0.703138340439921,0.397214042838443,298.425266717592,8.96242207481407,0.167620797587285,8.27518258438047,0.304229672796849,271.77876719681,1.30343929125923,0.0303146885623174,1.781,0.12874391913218,0.421046241553652,0.352326191158374,108.048372943567,0,0,1924.81311913804,9.3976130062964,9.3976130062964,0,0.0672614021305241,0,0.0672614021305241,0,0,TRUE,0,0,3003.14959374411,0,0,1924.81311913804,9.3976130062964,9.3976130062964,15983.52,-300
"150090","TWN",2021-02-18,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0.571,0.00239362736746934,434,1.81932447895218,0.13,0,0,0,0,530.571428571429,2.22415112403831,533.498409294668,2.23642100348349,-2.92698072324103,-0.0122698794451925,706.723720235181,3.9195627182351,0.0377656549098621,0,4,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-11,-6,-14,-19,-11,0,0,1,0,0,0,0,3,2,NA,NA,NA,NA,16.8241128725324,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,41.368,NA,NA,56.13,-0.0220858797620625,-0.0606071061658798,0.00238283484762869,243.942807518188,489.203235838661,206.464970644355,0.720708806474978,0.658211379593781,2.1137529060882,0.00979558828913098,0.0162831917063683,0.0258171794954478,1.49659434043095,1.17952445660298,2.43635668543755,0.424743491624534,0.665745224978611,0.391609952186892,299.900985940166,8.86827918234593,0.165830977857213,8.34839662525056,0.30755431179069,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.239362736746934,0,0.239362736746934,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-300
"26197","CHN",2021-02-19,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,9.714,0.000672614021305241,NA,NA,NA,631579,43.7316132347069,0,0,NA,NA,NA,NA,NA,NA,0,6.1319275472252,0.318453172875648,3046.88120697882,5,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,6.68982064477651,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,0.0959591416432155,NA,NA,0.213385826771654,NA,NA,35.311811023622,NA,NA,46.7681057497449,-0.0212997644166213,-0.0521978857161729,0.00131018936259743,234.70286687076,405.261015544987,203.448026155325,0.720308615965409,0.683210498494099,2.11390524848006,0.0106607506534143,0.0165607584637565,0.025068000141645,1.3524297267809,0.916235382245258,2.26867218969756,0.431918222111563,0.703138340439921,0.397214042838443,299.790102198313,8.96808078133095,0.162621373914695,8.31842230807145,0.304229672796849,279.902411928437,1.28962507268436,0.0301825082041146,1.774,0.12874391913218,0.421046241553652,0.352326191158374,120.364327581773,0,0,2045.17744671981,9.3976130062964,9.3976130062964,0,0.0672614021305241,0,0.0672614021305241,0,0,TRUE,0,0,3046.88120697882,0,0,2045.17744671981,9.3976130062964,9.3976130062964,15983.52,-299
"150319","TWN",2021-02-19,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0.571,0.00239362736746934,514,2.1546838299111,0.11,0,0,0,0,530.571428571429,2.22415112403831,533.498409294668,2.23642100348349,-2.92698072324103,-0.0122698794451925,708.878404065092,3.92195634560257,0.0377656549098621,0,5,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-10,-3,-10,-19,-11,0,0,1,0,0,0,0,3,2,NA,NA,NA,NA,17.9436283870911,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,0.0959591416432155,NA,NA,0.213385826771654,NA,NA,41.6,NA,NA,56.13,-0.0220858797620625,-0.0606071061658798,0.00238283484762869,252.731698557084,507.069655985118,213.981449146791,0.713362446138455,0.651180532668082,2.09726003969938,0.0105588582892884,0.0157916281667871,0.0248712115845164,1.4487519432494,1.1198584009954,2.38163274274575,0.424743491624534,0.665745224978611,0.391609952186892,301.224567569661,8.87372828804341,0.160888791532959,8.39146263087141,0.30755431179069,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.239362736746934,0,0.239362736746934,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-299
"26062","CHN",2021-02-20,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,9.714,0.000672614021305241,NA,NA,NA,631579,43.7316132347069,0,0,NA,NA,NA,NA,NA,NA,0,6.13260016124651,0.318453172875648,3090.61282021352,6,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,6.68982064477651,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,35.5251968503937,NA,NA,46.8640648913881,-0.0212997644166213,-0.0521978857161729,0.00131018936259743,241.791888934336,416.409235947045,209.138458870289,0.702508601054077,0.682019546328882,2.0370145337791,0.0116817199873653,0.0162964766928771,0.0273053976250136,1.28088703694222,0.903217051257786,2.20911525655412,0.431918222111563,0.703138340439921,0.397214042838443,302.726645374843,8.97466966470412,0.160770526503646,8.30024032316791,0.304229672796849,289.013545316328,1.26726411910698,0.029568996466457,1.747,0.12874391913218,0.421046241553652,0.352326191158374,132.68028221998,0,0,2177.85772893979,9.3976130062964,9.3976130062964,0,0.0672614021305241,0,0.0672614021305241,0,0,TRUE,0,0,3090.61282021352,0,0,2177.85772893979,9.3976130062964,9.3976130062964,15983.52,-298
"149944","TWN",2021-02-20,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0.714,0.00299308220730842,521,2.18402777312001,0.14,0,0,0,0,530.571428571429,2.22415112403831,533.498409294668,2.23642100348349,-2.92698072324103,-0.0122698794451925,711.062431838212,3.92494942780988,0.0377656549098621,0,6,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-15,-7,-12,-16,48,0,0,1,0,0,0,0,3,2,NA,NA,NA,NA,17.9436283870911,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,41.832,NA,NA,56.13,-0.0220858797620625,-0.0606071061658798,0.00238283484762869,260.368038371877,521.026062730172,219.968119392198,0.695708839209063,0.649929634228615,2.0209534498555,0.0115700694943309,0.0155396204181009,0.0270910450731512,1.36933692329772,1.09597534909619,2.31738940990463,0.424743491624534,0.665745224978611,0.391609952186892,304.12570169896,8.87885971942964,0.159091082552604,8.37256982775605,0.30755431179069,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.299308220730842,0,0.299308220730842,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-298
"26291","CHN",2021-02-21,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,10,0.000692417151848096,NA,NA,NA,631579,43.7316132347069,0,0,NA,NA,NA,NA,NA,NA,0,6.13329257839835,0.318453172875648,3134.34443344823,0,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,6.68982064477651,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,35.7385826771654,NA,NA,46.9600240330313,-0.0212997644166213,-0.0521978857161729,0.00131018936259743,245.340323117884,420.587675640333,213.551112289272,0.721260726477398,0.693474386941554,2.07097741858506,0.0115873010122813,0.0165975220839529,0.0284137163753058,1.26137734970837,0.8828602160092,2.17908903772465,0.431918222111563,0.703138340439921,0.397214042838443,304.697860085181,9.14905310900303,0.161086365246399,8.29531749737404,0.302804491992499,294.908042113558,1.26723923411162,0.0304457002836591,1.706,0.12874391913218,0.421046241553652,0.352326191158374,124.305358284947,0,0,2302.16308722474,9.3976130062964,9.3976130062964,0,0.0692417151848096,0,0.0692417151848096,0,0,TRUE,0,0,3134.34443344823,0,0,2302.16308722474,9.3976130062964,9.3976130062964,15983.52,-297
"150049","TWN",2021-02-21,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0.714,0.00299308220730842,506,2.12114789481521,0.14,0,0,0,0,530.571428571429,2.22415112403831,533.498409294668,2.23642100348349,-2.92698072324103,-0.0122698794451925,713.183579733027,3.92794251001718,0.0377656549098621,0,0,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-6,1,19,-14,-8,0,0,1,0,0,0,0,3,2,NA,NA,NA,NA,17.9436283870911,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,42.064,NA,NA,56.13,-0.0220858797620625,-0.0606071061658798,0.00238283484762869,264.196447967558,526.275691202407,224.614971740903,0.714282710102451,0.660857205653259,2.05465051861765,0.0114765529484382,0.0158266843764093,0.0281906633109783,1.3483147027781,1.07047718621947,2.28579195747095,0.424743491624534,0.665745224978611,0.391609952186892,306.090246582437,9.05124416604436,0.159395536357307,8.36733786249738,0.306112765488678,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.299308220730842,0,0.299308220730842,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-297
"26374","CHN",2021-02-22,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,9.143,0.000633077001934715,NA,NA,NA,631579,43.7316132347069,0,0,NA,NA,NA,NA,NA,NA,0,6.13392565540029,0.318453172875648,3178.07604668294,1,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,3,2,NA,NA,NA,NA,6.68982064477651,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,35.951968503937,NA,NA,38.1,-0.0210434179900291,-0.0607450582821158,-0.00228636469157117,248.124056810537,426.56332852632,216.675484693858,0.734261054813861,0.682212221543422,2.0968245791322,0.0114245661690922,0.0164055962839297,0.0281540625069992,1.23177756116809,0.867880281570697,2.16799737730224,0.431918222111563,0.703138340439921,0.397214042838443,305.646556596394,9.21735304835999,0.162546980965424,8.27185418373593,0.271961762380796,299.323701872461,1.25286916292375,0.0302288994968239,1.698,0.12874391913218,0.421046241553652,0.352326191158374,115.930434349914,0,0,2418.09352157465,9.3976130062964,9.3976130062964,0,0.0633077001934715,0,0.0633077001934715,0,0,TRUE,0,0,3178.07604668294,0,0,2418.09352157465,9.3976130062964,9.3976130062964,15983.52,-296
"150278","TWN",2021-02-22,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0.714,0.00299308220730842,565,2.36847541614742,0.13,0,0,0,0,530.571428571429,2.22415112403831,533.498409294668,2.23642100348349,-2.92698072324103,-0.0122698794451925,715.552055149175,3.93093559222449,0.0377656549098621,0,1,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-13,-2,-14,-15,-2,0,0,1,0,0,0,0,3,2,NA,NA,NA,NA,17.9436283870911,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,42.296,NA,NA,42.296,-0.0218072165661724,-0.0709543951173219,-0.00149779931853919,267.176822370764,533.698091438884,227.889896222228,0.72715586992561,0.650103923014688,2.08029237970799,0.0113153734777024,0.0156436721746304,0.0279330477748006,1.31719539564147,1.05423951823829,2.27464317185573,0.424743491624534,0.665745224978611,0.391609952186892,307.014604906784,9.11900446112404,0.160846067920951,8.34334491827895,0.275105094985606,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.299308220730842,0,0.299308220730842,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-296
"26264","CHN",2021-02-23,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,9.857,0.000682515586576669,NA,NA,NA,631579,43.7316132347069,0,0,NA,NA,NA,NA,NA,NA,0,6.13460817098686,0.318453172875648,3221.80765991764,2,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,3,2,NA,NA,NA,NA,6.68982064477651,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,0.0959591416432155,NA,NA,0.213385826771654,NA,NA,36.1653543307087,NA,NA,38.1,-0.0210434179900291,-0.0607450582821158,-0.00228636469157117,248.414189237184,428.963018432904,215.709278443256,0.73142868158689,0.670323837911711,2.05658654667201,0.0114086118786623,0.01445851002996,0.0278113557008058,1.23575036173774,0.921319240660132,2.15421993252246,0.431918222111563,0.703138340439921,0.397214042838443,306.937236788709,9.37776026918403,0.163972237903226,8.25590714786972,0.271961762380796,298.413050775779,1.24615404494669,0.029582415536242,1.679,0.12874391913218,0.421046241553652,0.352326191158374,98.4377613593454,0,0,2516.531282934,9.3976130062964,9.3976130062964,0,0.0682515586576669,0,0.0682515586576669,0,0,TRUE,0,0,3221.80765991764,0,0,2516.531282934,9.3976130062964,9.3976130062964,15983.52,-295
"150507","TWN",2021-02-23,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0.714,0.00299308220730842,588,2.46489122954811,0.12,0,0,0,0,530.571428571429,2.22415112403831,533.498409294668,2.23642100348349,-2.92698072324103,-0.0122698794451925,718.016946378723,3.9339286744318,0.0377656549098621,0,2,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-16,-4,-17,-15,1,0,0,1,0,0,0,0,3,2,NA,NA,NA,NA,17.9436283870911,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,0.0959591416432155,NA,NA,0.213385826771654,NA,NA,42.528,NA,NA,42.528,-0.0218072165661724,-0.0709543951173219,-0.00149779931853919,267.481973122514,536.679496852119,226.868084318945,0.72435299642051,0.638779472523865,2.04037221825666,0.0112995716737552,0.0137870143289983,0.0275930312820558,1.32225146964874,1.1237006374073,2.26066805822495,0.424743491624534,0.665745224978611,0.391609952186892,308.276109964328,9.27674919540804,0.162257139387466,8.32618140777584,0.275105094985606,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.299308220730842,0,0.299308220730842,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-295
"26292","CHN",2021-02-24,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,9.286,0.000642978567206142,NA,NA,NA,631579,43.7316132347069,0,0,NA,NA,NA,NA,NA,NA,0,6.13525114955407,0.318453172875648,3265.53927315235,3,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,3,2,NA,NA,NA,NA,6.68982064477651,"China","Upper middle income","Emerging","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,36.3787401574803,NA,NA,38.1,-0.0210434179900291,-0.0607450582821158,-0.00228636469157117,241.525742627231,418.498879324083,210.803170868037,0.734585583849057,0.642320150787724,2.04030681706055,0.0110804687706321,0.013793045607056,0.0361360509358702,1.2497142794603,0.906668223492817,2.16296444280536,0.431918222111563,0.703138340439921,0.397214042838443,306.874524230426,9.54369672556358,0.164335129838506,8.27685205819233,0.271961762380796,287.076273563535,1.22141273407564,0.0498104664221889,1.712,0.12874391913218,0.421046241553652,0.352326191158374,89.3200815455248,0,0,2605.85136447952,9.3976130062964,9.3976130062964,0,0.0642978567206142,0,0.0642978567206142,0,0,TRUE,0,0,3265.53927315235,0,0,2605.85136447952,9.3976130062964,9.3976130062964,15983.52,-294
"150575","TWN",2021-02-24,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,1.143,0.00479144672682566,558,2.33913147293851,0.2,0,0,0,0,530.571428571429,2.22415112403831,533.498409294668,2.23642100348349,-2.92698072324103,-0.0122698794451925,720.356077851661,3.93872012115863,0.0377656549098621,0,3,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-16,-3,-13,-14,3,0,0,1,0,0,0,0,3,2,NA,NA,NA,NA,17.9436283870911,"Taiwan","High income","Advanced","Asia","NO","Asia",NA,NA,0.0959591416432154,NA,NA,0.213385826771653,NA,NA,42.76,NA,NA,42.76,-0.0218072165661724,-0.0709543951173219,-0.00149779931853919,260.069233691039,523.604293953441,221.711827260201,0.727406625429886,0.611721148131229,2.02416024679001,0.0109745648624207,0.013152456029768,0.0358523760801253,1.33109578851211,1.08514453461883,2.26568385992274,0.424743491624534,0.665745224978611,0.391609952186892,308.242606338943,9.44023580437266,0.162591728837537,8.34584000776255,0.275105094985606,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.479144672682566,0,0.479144672682566,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-294
