location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Benin,2020-04-13,-0.106,0.014,0.014,-0.106,-0.174,0.001,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-04-13,-0.258,-0.191,-0.258,-0.388,-0.388,NA,FALSE
Burkina Faso,2020-04-13,0.127,0.127,0.127,0.093,-0.246,0.006,FALSE
Bangladesh,2020-04-13,-0.04,-0.04,-0.04,-0.073,-0.143,0.002,FALSE
Bulgaria,2020-04-13,-0.015,-0.006,-0.006,-0.085,-0.085,0.022,TRUE
Bahrain,2020-04-13,0.009,0.059,0.009,-0.016,-0.016,0.014,FALSE
Bahamas,2020-04-13,-0.274,-0.132,-0.274,-0.299,-0.299,0.126,FALSE
Bosnia,2020-04-13,0.241,0.241,0.241,0.167,0.078,0.061,TRUE
Belarus,2020-04-13,0.232,0.286,0.232,0.155,0.035,0.028,TRUE
Belize,2020-04-13,-0.205,-0.056,-0.073,-0.213,-0.244,0.062,TRUE
Bermuda,2020-04-13,1.055,1.055,1.055,0.519,0.365,1.007,TRUE
Bolivia,2020-04-13,-0.342,-0.119,-0.119,-0.342,-0.342,0.018,TRUE
Brazil,2020-04-13,0.198,0.198,0.198,0.076,0.036,0.049,TRUE
Barbados,2020-04-13,-0.429,-0.197,-0.256,-0.429,-0.429,0.13,TRUE
Brunei,2020-04-13,-0.09,-0.04,-0.059,-0.108,-0.108,0,TRUE
Bhutan,2020-04-13,-0.094,-0.094,-0.094,-0.168,-0.212,NA,FALSE
Botswana,2020-04-13,-0.211,-0.078,-0.078,-0.211,-0.218,0,FALSE
Central African Republic,2020-04-13,-0.176,-0.088,-0.139,-0.176,-0.212,NA,FALSE
Canada,2020-04-13,0.381,0.434,0.432,0.318,0.318,0.259,TRUE
Switzerland,2020-04-13,0.568,0.695,0.59,0.484,0.484,0.577,TRUE
Chile,2020-04-13,0.061,0.061,0.061,-0.027,-0.049,0.031,TRUE
China,2020-04-13,-0.016,-0.016,-0.016,-0.039,-0.051,0,FALSE
Ivory Coast,2020-04-13,-0.084,-0.015,-0.015,-0.084,-0.245,0.001,FALSE
Cameroon,2020-04-13,0.057,0.1,0.1,0.057,-0.174,0.001,FALSE
Congo,2020-04-13,0.028,0.028,0.028,-0.038,-0.227,0,FALSE
Congo-Brazzaville,2020-04-13,0.025,0.025,0.025,-0.016,-0.25,0,FALSE
Cook Islands,2020-04-13,-0.156,-0.057,-0.057,-0.156,-0.156,NA,FALSE
Colombia,2020-04-13,-0.076,0.013,-0.053,-0.076,-0.076,0.019,TRUE
Comoros,2020-04-13,-0.065,-0.034,-0.034,-0.065,-0.183,NA,FALSE
Cape Verde,2020-04-13,-0.199,-0.148,-0.185,-0.199,-0.267,0,FALSE
Costa Rica,2020-04-13,-0.091,-0.077,-0.091,-0.158,-0.161,0.002,TRUE
Cuba,2020-04-13,0.165,0.165,0.165,-0.187,-0.187,0.014,TRUE
Curaçao,2020-04-13,-0.023,0.003,-0.023,-0.111,-0.111,0,FALSE
Cayman Islands,2020-04-13,-0.343,0.014,-0.198,-0.343,-0.343,0,FALSE
Cyprus,2020-04-13,-0.007,0.016,0.016,-0.007,-0.096,0.028,TRUE
Czech Republic,2020-04-13,0.039,0.09,0.058,0.039,0.03,0.089,TRUE
Germany,2020-04-13,0.249,0.351,0.328,0.249,0.249,0.24,TRUE
Djibouti,2020-04-13,0.02,0.044,0.02,-0.063,-0.142,0.05,FALSE
Dominica,2020-04-13,-0.179,-0.058,-0.179,-0.422,-0.422,NA,FALSE
Denmark,2020-04-13,0.076,0.244,0.236,0.076,0.076,0.228,TRUE
Dominican Republic,2020-04-13,-0.252,0.025,-0.062,-0.252,-0.252,0.108,TRUE
Algeria,2020-04-13,0.026,0.039,0.039,-0.023,-0.023,0.045,TRUE
Ecuador,2020-04-13,2.398,2.398,2.398,0.026,-0.048,0.122,TRUE
Egypt,2020-04-13,-0.007,0.066,0.066,-0.007,-0.055,0.01,TRUE
Eritrea,2020-04-13,-0.121,-0.026,-0.121,-0.184,-0.205,NA,FALSE
Spain,2020-04-13,1.673,1.673,1.673,1.403,0.927,1.368,TRUE
Estonia,2020-04-13,0.097,0.194,0.194,0.097,0.082,0.123,TRUE
Ethiopia,2020-04-13,0.045,0.045,0.045,-0.046,-0.142,0,FALSE
Finland,2020-04-13,0.063,0.277,0.275,0.063,0.063,0.151,TRUE
Fiji,2020-04-13,-0.071,-0.071,-0.071,-0.138,-0.138,NA,FALSE
Falkland Islands,2020-04-13,-0.265,0.007,-0.243,-0.265,-0.265,NA,FALSE
France,2020-04-13,0.885,1.316,1.146,0.885,0.885,1.277,TRUE
Faroe Islands,2020-04-13,0.565,0.565,0.565,-0.123,-0.156,NA,TRUE
Micronesia,2020-04-13,0.003,0.01,0.003,0.003,-0.094,NA,FALSE
Gabon,2020-04-13,-0.069,-0.069,-0.069,-0.098,-0.237,0,FALSE
Britain,2020-04-13,2.692,2.692,2.692,2.179,1.115,1.313,TRUE
Georgia,2020-04-13,-0.216,-0.121,-0.137,-0.216,-0.216,0.003,TRUE
Guernsey,2020-04-13,-0.117,-0.055,-0.117,-0.161,-0.168,NA,FALSE
Ghana,2020-04-13,-0.115,-0.039,-0.039,-0.115,-0.242,0.001,FALSE
Gibraltar,2020-04-13,-0.202,0.246,-0.037,-0.202,-0.206,NA,TRUE
Guinea,2020-04-13,-0.079,0.05,0.05,-0.079,-0.187,NA,FALSE
The Gambia,2020-04-13,-0.177,-0.093,-0.093,-0.177,-0.243,0,FALSE
Guinea-Bissau,2020-04-13,-0.057,-0.051,-0.051,-0.057,-0.205,NA,FALSE
Equatorial Guinea,2020-04-13,-0.147,-0.061,-0.092,-0.147,-0.214,NA,FALSE
Greece,2020-04-13,-0.096,0.013,0.011,-0.096,-0.096,0.031,TRUE
Grenada,2020-04-13,-0.192,-0.103,-0.192,-0.212,-0.212,NA,FALSE
Greenland,2020-04-13,-1.052,-0.056,-0.29,-1.052,-1.052,NA,TRUE
Guatemala,2020-04-13,-0.268,-0.038,-0.038,-0.268,-0.268,0.002,TRUE
Guyana,2020-04-13,-0.13,-0.034,-0.13,-0.136,-0.185,0.032,FALSE
Hong Kong,2020-04-13,-0.076,-0.013,-0.013,-0.076,-0.076,0,TRUE
Honduras,2020-04-13,-0.055,0.019,-0.055,-0.117,-0.239,0.004,FALSE
Croatia,2020-04-13,0.159,0.159,0.159,0.077,0.045,0.031,TRUE
Haiti,2020-04-13,-0.087,-0.012,-0.077,-0.087,-0.171,0.002,FALSE
Hungary,2020-04-13,0.163,0.163,0.163,0.138,0.069,0.097,TRUE
Indonesia,2020-04-13,-0.158,-0.079,-0.081,-0.158,-0.216,0.009,FALSE
Isle of Man,2020-04-13,0.442,0.631,0.631,0.442,0.412,0.146,FALSE
India,2020-04-13,-0.117,-0.108,-0.117,-0.132,-0.175,0.002,FALSE
Ireland,2020-04-13,0.623,1.115,1.07,0.623,0.614,0.519,TRUE
Iran,2020-04-13,0.336,0.336,0.336,0.271,0.219,0.144,TRUE
Iraq,2020-04-13,-0.055,0.021,0.021,-0.055,-0.063,0.005,FALSE
Iceland,2020-04-13,0.397,0.397,0.397,0.015,-0.095,0.136,TRUE
Israel,2020-04-13,0.129,0.129,0.129,0.058,0.041,0.083,TRUE
Italy,2020-04-13,1.166,1.236,1.166,1.091,0.796,0.948,TRUE
Jamaica,2020-04-13,-0.049,-0.049,-0.049,-0.159,-0.159,0.004,TRUE
Jersey,2020-04-13,-0.116,-0.049,-0.116,-0.123,-0.197,NA,FALSE
Jordan,2020-04-13,-0.057,-0.018,-0.018,-0.062,-0.088,0.002,TRUE
Japan,2020-04-13,-0.001,0.069,0.069,-0.006,-0.039,0.006,TRUE
Kazakhstan,2020-04-13,-1.17,-0.183,-0.183,-1.17,-1.17,0.005,TRUE
Kenya,2020-04-13,-0.057,-0.054,-0.057,-0.071,-0.248,0.001,FALSE
Kyrgyzstan,2020-04-13,-0.703,-0.315,-0.315,-0.703,-0.703,0.008,TRUE
Cambodia,2020-04-13,-0.097,-0.034,-0.097,-0.112,-0.211,NA,FALSE
Kiribati,2020-04-13,-0.047,-0.047,-0.047,-0.11,-0.135,NA,FALSE
Saint Kitts and Nevis,2020-04-13,-0.187,-0.027,-0.187,-0.256,-0.256,NA,FALSE
South Korea,2020-04-13,-0.029,0.001,0.001,-0.035,-0.085,0.008,TRUE
Kuwait,2020-04-13,0.091,0.091,0.091,-0,-0.036,0.003,TRUE
Laos,2020-04-13,0.072,0.072,0.072,-0.039,-0.135,NA,FALSE
Lebanon,2020-04-13,-0.131,-0.031,-0.031,-0.131,-0.131,0.004,TRUE
Liberia,2020-04-13,-0.212,-0.059,-0.059,-0.212,-0.309,0.01,FALSE
Libya,2020-04-13,-0.133,-0.081,-0.122,-0.133,-0.139,0,FALSE
Saint Lucia,2020-04-13,0.097,0.097,0.097,-0.101,-0.148,NA,FALSE
Liechtenstein,2020-04-13,0.086,0.086,0.086,-0.035,-0.035,0,TRUE
Sri Lanka,2020-04-13,-0.186,-0.091,-0.186,-0.204,-0.204,0.001,FALSE
Lesotho,2020-04-13,-0.208,-0.103,-0.103,-0.208,-0.269,NA,FALSE
Lithuania,2020-04-13,0.29,0.29,0.29,0.048,-0.027,0.033,TRUE
Luxembourg,2020-04-13,0.104,0.701,0.425,0.104,0.104,0.65,TRUE
Latvia,2020-04-13,-0.201,0.07,0.07,-0.201,-0.201,0.027,TRUE
Macau,2020-04-13,0.036,0.036,0.036,-0.026,-0.026,NA,TRUE
Morocco,2020-04-13,0.004,0.004,0.004,-0.147,-0.147,0.019,FALSE
Monaco,2020-04-13,0.498,0.909,0.909,0.498,0.498,0,TRUE
Moldova,2020-04-13,-0.509,0.091,0.091,-0.509,-0.509,0.062,TRUE
Madagascar,2020-04-13,-0.163,-0.104,-0.104,-0.163,-0.238,NA,FALSE
Maldives,2020-04-13,-0.038,0.014,-0.029,-0.038,-0.046,NA,TRUE
Mexico,2020-04-13,0.129,0.161,0.161,0.076,-0.079,0.023,TRUE
Marshall Islands,2020-04-13,-0.081,0.004,-0.081,-0.087,-0.125,NA,FALSE
North Macedonia,2020-04-13,0.283,0.283,0.283,0.254,0.199,0.12,TRUE
Mali,2020-04-13,-0.191,-0.017,-0.058,-0.191,-0.251,0.003,FALSE
Malta,2020-04-13,0.599,0.599,0.599,0.048,0.02,0.097,TRUE
Myanmar,2020-04-13,-0.091,-0.045,-0.055,-0.091,-0.142,0.001,FALSE
Montenegro,2020-04-13,-0.126,0.055,0.051,-0.126,-0.126,0.02,TRUE
Mongolia,2020-04-13,-0.092,-0.091,-0.091,-0.093,-0.123,NA,TRUE
Mozambique,2020-04-13,-0.057,-0.027,-0.027,-0.057,-0.192,NA,FALSE
Mauritania,2020-04-13,-0.141,-0.056,-0.056,-0.141,-0.228,0,FALSE
Montserrat,2020-04-13,-0.258,-0.082,-0.258,-0.434,-0.434,NA,FALSE
Mauritius,2020-04-13,-0.093,-0.093,-0.093,-0.137,-0.366,0.02,TRUE
Malawi,2020-04-13,-0.102,-0.036,-0.036,-0.102,-0.196,0.001,FALSE
Malaysia,2020-04-13,-0.176,-0.019,-0.132,-0.176,-0.21,0.007,TRUE
Namibia,2020-04-13,-0.124,-0.105,-0.105,-0.124,-0.252,NA,FALSE
New Caledonia,2020-04-13,-0.122,-0.111,-0.119,-0.122,-0.21,NA,FALSE
Niger,2020-04-13,0.149,0.149,0.149,0.107,-0.131,0.001,FALSE
Nigeria,2020-04-13,-0.094,0.019,0.019,-0.094,-0.225,0,FALSE
Nicaragua,2020-04-13,0.589,0.589,0.589,-0.083,-0.128,0,TRUE
Niue,2020-04-13,-0.156,-0.059,-0.059,-0.156,-0.156,NA,FALSE
Netherlands,2020-04-13,1.181,1.181,1.181,0.781,0.781,0.773,TRUE
Norway,2020-04-13,0.147,0.199,0.199,0.147,0.083,0.144,TRUE
Nepal,2020-04-13,-0.179,-0.121,-0.135,-0.179,-0.208,NA,FALSE
Nauru,2020-04-13,-0.074,-0.038,-0.06,-0.074,-0.145,NA,FALSE
New Zealand,2020-04-13,0.028,0.028,0.028,-0.065,-0.083,0.01,TRUE
Oman,2020-04-13,-0.029,-0.002,-0.017,-0.039,-0.039,0.005,TRUE
Pakistan,2020-04-13,-0.027,0.009,0.009,-0.027,-0.085,0.002,FALSE
Panama,2020-04-13,-1.24,-0.118,-0.476,-1.24,-1.24,0.117,TRUE
Pitcairn,2020-04-13,-0.16,-0.081,-0.081,-0.16,-0.163,NA,FALSE
Peru,2020-04-13,0.418,0.584,0.418,0.041,0.041,0.238,TRUE
Philippines,2020-04-13,-0.162,-0.057,-0.134,-0.162,-0.193,0.018,TRUE
Palau,2020-04-13,-0.117,0.019,-0.062,-0.117,-0.129,NA,FALSE
Papua New Guinea,2020-04-13,-0.073,-0.048,-0.073,-0.078,-0.103,NA,FALSE
Poland,2020-04-13,0.131,0.131,0.131,0.017,-0.02,0.05,TRUE
North Korea,2020-04-13,-0.138,-0.042,-0.094,-0.138,-0.138,NA,FALSE
Portugal,2020-04-13,0.495,0.564,0.498,0.495,0.454,0.295,TRUE
Paraguay,2020-04-13,-0.05,-0.05,-0.05,-0.098,-0.137,0.003,TRUE
Palestinian Territories,2020-04-13,-0.097,-0.038,-0.039,-0.097,-0.097,0.002,TRUE
French Polynesia,2020-04-13,-0.117,-0.083,-0.103,-0.119,-0.119,NA,TRUE
Qatar,2020-04-13,-0.022,-0.006,-0.007,-0.022,-0.027,0.013,TRUE
Romania,2020-04-13,0.096,0.167,0.167,0.096,0.012,0.118,TRUE
Russia,2020-04-13,0.124,0.124,0.124,0.081,0.006,0.009,TRUE
Rwanda,2020-04-13,0.025,0.025,0.025,-0.027,-0.161,NA,FALSE
Saudi Arabia,2020-04-13,0.059,0.106,0.059,-0.079,-0.079,0.011,FALSE
Sudan,2020-04-13,0.332,0.332,0.332,0.028,-0.037,0.001,FALSE
Senegal,2020-04-13,-0.114,-0.113,-0.113,-0.114,-0.228,0,FALSE
Singapore,2020-04-13,0.071,0.071,0.071,-0.079,-0.079,0.007,TRUE
St. Helena Ascension and Tristan da Cunha,2020-04-13,-0.154,-0.121,-0.154,-0.202,-0.202,NA,FALSE
Solomon Islands,2020-04-13,-0.064,-0.02,-0.02,-0.064,-0.11,NA,FALSE
Sierra Leone,2020-04-13,-0.133,-0.116,-0.116,-0.133,-0.259,NA,FALSE
El Salvador,2020-04-13,-0.802,-0.182,-0.221,-0.802,-0.802,0.006,TRUE
San Marino,2020-04-13,0.761,1.355,1.355,0.761,0.761,1.103,TRUE
Somalia,2020-04-13,0.095,0.095,0.095,0.019,-0.175,0.002,FALSE
St. Pierre and Miquelon,2020-04-13,-0.082,-0.025,-0.082,-0.228,-0.342,NA,FALSE
Serbia,2020-04-13,0.134,0.33,0.33,0.134,0.134,0.062,TRUE
South Sudan,2020-04-13,0.047,0.047,0.047,-0.017,-0.243,NA,FALSE
São Tomé and Príncipe,2020-04-13,-0.138,-0.094,-0.094,-0.138,-0.24,NA,FALSE
Suriname,2020-04-13,-0.127,-0.036,-0.094,-0.127,-0.127,0,FALSE
Slovakia,2020-04-13,-0.118,-0.019,-0.039,-0.118,-0.118,0.002,TRUE
Slovenia,2020-04-13,0.156,0.228,0.228,0.156,0.113,0.162,TRUE
Sweden,2020-04-13,1.126,1.126,1.126,0.691,0.63,0.637,TRUE
Eswatini,2020-04-13,0.166,0.166,0.166,-0.122,-0.217,NA,FALSE
Sint Maarten,2020-04-13,-0.11,-0.048,-0.11,-0.237,-0.237,NA,FALSE
Seychelles,2020-04-13,-0.439,-0.126,-0.307,-0.439,-0.439,NA,TRUE
Syria,2020-04-13,-0.143,0.054,-0.052,-0.143,-0.143,0,FALSE
Turks and Caicos Islands,2020-04-13,-0.046,0.011,-0.046,-0.235,-0.263,0,FALSE
Chad,2020-04-13,0.181,0.181,0.181,0.076,-0.179,NA,FALSE
Togo,2020-04-13,-0.06,-0.001,-0.001,-0.06,-0.17,0,FALSE
Thailand,2020-04-13,-0.155,-0.056,-0.056,-0.155,-0.155,0.003,TRUE
Tajikistan,2020-04-13,0.296,0.296,0.296,0.195,-0.193,NA,TRUE
Tokelau,2020-04-13,-0.137,-0.049,-0.049,-0.137,-0.14,NA,FALSE
Turkmenistan,2020-04-13,-0.116,-0.09,-0.116,-0.263,-0.263,NA,FALSE
Timor-Leste,2020-04-13,-0.128,-0.065,-0.118,-0.128,-0.27,NA,FALSE
Tonga,2020-04-13,-0.011,-0.011,-0.011,-0.033,-0.13,NA,FALSE
Trinidad and Tobago,2020-04-13,-0.256,-0.111,-0.176,-0.256,-0.256,0.009,FALSE
Tunisia,2020-04-13,-0.19,-0.071,-0.071,-0.19,-0.19,0.013,TRUE
Turkey,2020-04-13,0.309,0.439,0.309,0.277,0.248,0.106,FALSE
Tuvalu,2020-04-13,-0.036,-0.017,-0.017,-0.036,-0.162,NA,FALSE
Taiwan,2020-04-13,-0.049,-0.041,-0.041,-0.085,-0.085,0.001,TRUE
Tanzania,2020-04-13,-0.011,-0.011,-0.011,-0.023,-0.148,0,FALSE
Uganda,2020-04-13,-0.085,-0.027,-0.027,-0.085,-0.186,NA,FALSE
Ukraine,2020-04-13,-0.157,0.088,0.088,-0.157,-0.178,0.016,TRUE
Uruguay,2020-04-13,-0.062,-0.004,-0.004,-0.152,-0.152,0.007,TRUE
United States,2020-04-13,0.914,0.997,0.947,0.914,0.7,0.633,TRUE
Uzbekistan,2020-04-13,-0.154,-0.127,-0.149,-0.204,-0.301,0.001,TRUE
Vatican,2020-04-13,-0.141,0.013,-0.141,-0.147,-0.189,NA,FALSE
Saint Vincent and the Grenadines,2020-04-13,-0.193,-0.106,-0.193,-0.23,-0.23,NA,FALSE
Venezuela,2020-04-13,-0.096,-0.008,-0.096,-0.118,-0.118,0.001,FALSE
Virgin Islands (British),2020-04-13,-0.175,0.057,-0.175,-0.263,-0.263,NA,FALSE
Vietnam,2020-04-13,0.065,0.065,0.065,-0.091,-0.12,NA,FALSE
Vanuatu,2020-04-13,-0.071,-0.052,-0.052,-0.071,-0.123,NA,FALSE
Wallis and Futuna,2020-04-13,-0.137,-0.003,-0.003,-0.137,-0.137,NA,FALSE
Samoa,2020-04-13,-0.004,-0.004,-0.004,-0.035,-0.134,NA,FALSE
Yemen,2020-04-13,0.196,0.196,0.196,0.005,-0.058,NA,FALSE
South Africa,2020-04-13,-0.191,-0.165,-0.191,-0.218,-0.221,0.003,TRUE
Zambia,2020-04-13,-0.092,0.006,0.006,-0.092,-0.184,0.001,FALSE
Zimbabwe,2020-04-13,-0.036,-0.036,-0.036,-0.04,-0.208,0.002,FALSE
European Union,2020-04-13,0.682,0.682,0.682,0.682,0.682,0.661,TRUE
Aruba,2020-04-20,0.006,0.049,0.049,-0.039,-0.061,0.311,TRUE
Afghanistan,2020-04-20,-0.09,0.064,-0.019,-0.09,-0.09,0.005,FALSE
Angola,2020-04-20,-0.037,-0.018,-0.018,-0.037,-0.165,0,FALSE
Anguilla,2020-04-20,-0.253,-0.091,-0.253,-0.325,-0.325,NA,FALSE
Albania,2020-04-20,0.095,0.095,0.095,-0.059,-0.059,0.013,TRUE
Andorra,2020-04-20,1.514,1.514,1.514,0.92,0.722,1.293,TRUE
United Arab Emirates,2020-04-20,0.081,0.081,0.081,0.022,-0.02,0.026,FALSE
Argentina,2020-04-20,-0.064,-0.064,-0.064,-0.116,-0.122,0.013,TRUE
Armenia,2020-04-20,0.001,0.059,0.001,-0.1,-0.1,0.038,FALSE
Antigua and Barbuda,2020-04-20,0.005,0.039,0.005,-0.072,-0.104,0.127,TRUE
Australia,2020-04-20,-0.016,-0.016,-0.016,-0.05,-0.063,0.003,TRUE
Austria,2020-04-20,0.17,0.197,0.17,0.15,0.136,0.166,TRUE
Azerbaijan,2020-04-20,-0.107,-0.107,-0.107,-0.161,-0.262,0.01,FALSE
Burundi,2020-04-20,0.186,0.186,0.186,-0.007,-0.103,0.001,FALSE
Belgium,2020-04-20,1.262,1.733,1.444,1.169,1.055,2.394,TRUE
Benin,2020-04-20,-0.104,0,0,-0.104,-0.172,0,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-04-20,-0.258,-0.173,-0.258,-0.404,-0.404,NA,FALSE
Burkina Faso,2020-04-20,0.13,0.13,0.13,0.062,-0.249,0.006,FALSE
Bangladesh,2020-04-20,-0.013,-0.013,-0.013,-0.068,-0.147,0.005,FALSE
Bulgaria,2020-04-20,-0.077,-0.007,-0.007,-0.086,-0.086,0.025,TRUE
Bahrain,2020-04-20,-0.003,0.039,-0.003,-0.061,-0.061,0.007,FALSE
Bahamas,2020-04-20,-0.177,-0.099,-0.177,-0.287,-0.287,0.031,FALSE
Bosnia,2020-04-20,0.241,0.241,0.241,0.031,0.031,0.038,TRUE
Belarus,2020-04-20,0.232,0.337,0.232,0.179,0.041,0.033,TRUE
Belize,2020-04-20,-0.205,-0.09,-0.09,-0.205,-0.214,0,TRUE
Bermuda,2020-04-20,1.055,1.055,1.055,-0.014,-0.031,0.201,TRUE
Bolivia,2020-04-20,-0.342,-0.15,-0.15,-0.342,-0.342,0.01,TRUE
Brazil,2020-04-20,0.198,0.238,0.238,0.18,0.147,0.08,TRUE
Barbados,2020-04-20,-0.429,-0.167,-0.167,-0.429,-0.429,0.043,TRUE
Brunei,2020-04-20,-0.09,-0.065,-0.065,-0.107,-0.107,0,TRUE
Bhutan,2020-04-20,-0.139,-0.111,-0.139,-0.236,-0.236,NA,FALSE
Botswana,2020-04-20,-0.211,-0.104,-0.104,-0.211,-0.233,0,FALSE
Central African Republic,2020-04-20,-0.176,-0.084,-0.125,-0.176,-0.176,NA,FALSE
Canada,2020-04-20,0.519,0.519,0.519,0.383,0.383,0.38,TRUE
Switzerland,2020-04-20,0.29,0.457,0.457,0.29,0.278,0.417,TRUE
Chile,2020-04-20,0.011,0.033,0.033,-0.027,-0.027,0.038,TRUE
China,2020-04-20,-0.02,-0.02,-0.02,-0.036,-0.052,0.011,FALSE
Ivory Coast,2020-04-20,-0.071,-0.042,-0.042,-0.071,-0.177,0.002,FALSE
Cameroon,2020-04-20,0.051,0.076,0.076,0.051,-0.189,0.014,FALSE
Congo,2020-04-20,0.013,0.013,0.013,-0.057,-0.237,0.001,FALSE
Congo-Brazzaville,2020-04-20,0.027,0.027,0.027,-0.051,-0.264,0.002,FALSE
Cook Islands,2020-04-20,-0.153,-0.056,-0.056,-0.153,-0.197,NA,FALSE
Colombia,2020-04-20,-0.081,0.021,-0.068,-0.081,-0.084,0.02,TRUE
Comoros,2020-04-20,-0.065,-0.053,-0.053,-0.065,-0.198,NA,FALSE
Cape Verde,2020-04-20,-0.199,-0.146,-0.199,-0.211,-0.277,0,FALSE
Costa Rica,2020-04-20,-0.091,-0.078,-0.091,-0.17,-0.182,0.007,TRUE
Cuba,2020-04-20,0.165,0.165,0.165,-0.201,-0.201,0.02,TRUE
Curaçao,2020-04-20,-0.023,-0.007,-0.023,-0.113,-0.113,0,FALSE
Cayman Islands,2020-04-20,-0.245,0.033,-0.235,-0.245,-0.246,0,FALSE
Cyprus,2020-04-20,-0.176,-0.022,-0.022,-0.176,-0.176,0.028,TRUE
Czech Republic,2020-04-20,-0.138,0.027,0.024,-0.138,-0.138,0.065,TRUE
Germany,2020-04-20,0.138,0.29,0.29,0.138,0.138,0.274,TRUE
Djibouti,2020-04-20,0.003,0.003,0.003,-0.086,-0.128,0,FALSE
Dominica,2020-04-20,-0.18,-0.055,-0.18,-0.412,-0.412,NA,FALSE
Denmark,2020-04-20,0.2,0.249,0.2,0.093,0.093,0.196,TRUE
Dominican Republic,2020-04-20,-0.252,-0.096,-0.106,-0.252,-0.324,0.071,TRUE
Algeria,2020-04-20,0.026,0.026,0.026,-0.046,-0.093,0.025,TRUE
Ecuador,2020-04-20,1.624,1.624,1.624,0.086,0.086,0.122,TRUE
Egypt,2020-04-20,-0.007,0.065,0.065,-0.007,-0.083,0.011,TRUE
Eritrea,2020-04-20,-0.118,-0.023,-0.118,-0.182,-0.209,NA,FALSE
Spain,2020-04-20,0.851,0.954,0.954,0.814,0.694,0.974,TRUE
Estonia,2020-04-20,0.357,0.357,0.357,0.154,0.069,0.141,TRUE
Ethiopia,2020-04-20,0.04,0.04,0.04,-0.084,-0.118,0,FALSE
Finland,2020-04-20,0.295,0.295,0.295,0.196,0.066,0.169,TRUE
Fiji,2020-04-20,-0.108,-0.073,-0.108,-0.139,-0.139,NA,FALSE
Falkland Islands,2020-04-20,-0.276,0.042,-0.276,-0.295,-0.346,NA,FALSE
France,2020-04-20,0.362,1.005,0.862,0.362,0.362,1.084,TRUE
Faroe Islands,2020-04-20,0.565,0.565,0.565,-0.136,-0.177,NA,TRUE
Micronesia,2020-04-20,-0.011,0.012,0.012,-0.011,-0.092,NA,FALSE
Gabon,2020-04-20,-0.072,-0.072,-0.072,-0.077,-0.276,0,FALSE
Britain,2020-04-20,2.612,2.612,2.612,1.868,1.064,1.237,TRUE
Georgia,2020-04-20,-0.216,-0.125,-0.146,-0.216,-0.216,0.003,TRUE
Guernsey,2020-04-20,-0.125,-0.076,-0.125,-0.162,-0.255,NA,FALSE
Ghana,2020-04-20,-0.116,-0.058,-0.058,-0.116,-0.29,0,FALSE
Gibraltar,2020-04-20,-0.202,0.042,-0.076,-0.202,-0.286,NA,TRUE
Guinea,2020-04-20,-0.087,0.031,0.031,-0.087,-0.253,0.006,FALSE
The Gambia,2020-04-20,-0.177,-0.11,-0.126,-0.177,-0.177,0,FALSE
Guinea-Bissau,2020-04-20,-0.057,-0.057,-0.057,-0.078,-0.201,NA,FALSE
Equatorial Guinea,2020-04-20,-0.112,0.039,0.039,-0.112,-0.179,NA,FALSE
Greece,2020-04-20,-0.128,-0.018,-0.018,-0.128,-0.128,0.028,TRUE
Grenada,2020-04-20,-0.192,-0.112,-0.192,-0.212,-0.212,NA,FALSE
Greenland,2020-04-20,-1.052,-0.026,-0.264,-1.052,-1.052,NA,TRUE
Guatemala,2020-04-20,-0.243,-0.035,-0.035,-0.243,-0.243,0.001,TRUE
Guyana,2020-04-20,-0.118,-0.042,-0.118,-0.154,-0.191,0.016,FALSE
Hong Kong,2020-04-20,-0.076,-0.013,-0.013,-0.076,-0.076,0,TRUE
Honduras,2020-04-20,-0.057,0.059,-0.057,-0.109,-0.263,0.026,FALSE
Croatia,2020-04-20,-0.4,0.038,0.038,-0.4,-0.4,0.073,TRUE
Haiti,2020-04-20,-0.032,0.013,-0.032,-0.08,-0.184,0.001,FALSE
Hungary,2020-04-20,-0.069,0.178,0.178,-0.069,-0.069,0.13,TRUE
Indonesia,2020-04-20,-0.159,-0.098,-0.118,-0.159,-0.216,0.01,FALSE
Isle of Man,2020-04-20,1.373,1.759,1.373,1.316,1.247,1.024,FALSE
India,2020-04-20,-0.077,-0.077,-0.077,-0.129,-0.146,0.002,FALSE
Ireland,2020-04-20,0.623,1.745,1.448,0.623,0.623,0.886,TRUE
Iran,2020-04-20,0.166,0.276,0.276,0.166,0.16,0.108,TRUE
Iraq,2020-04-20,-0.066,-0.015,-0.015,-0.066,-0.075,0.002,FALSE
Iceland,2020-04-20,-0.409,0.127,0.127,-0.409,-0.409,0.068,TRUE
Israel,2020-04-20,0.045,0.047,0.047,-0.005,-0.084,0.096,TRUE
Italy,2020-04-20,0.729,0.829,0.761,0.721,0.627,0.873,TRUE
Jamaica,2020-04-20,-0.049,-0.049,-0.049,-0.165,-0.165,0.004,TRUE
Jersey,2020-04-20,-0.126,-0.058,-0.123,-0.126,-0.226,NA,FALSE
Jordan,2020-04-20,-0.057,-0.038,-0.042,-0.057,-0.07,0,TRUE
