location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Botswana,2020-07-13,-271.58,-24.433,-234.213,-492.455,-900.463,1,FALSE
Central African Republic,2020-07-13,-518.423,781.579,18.012,-1038.248,-1836.374,53,FALSE
Canada,2020-07-13,8063.376,8063.376,8063.376,8063.376,8063.376,8895,TRUE
Switzerland,2020-07-13,1198.669,1198.669,1198.669,1198.669,1198.669,1813,TRUE
Chile,2020-07-13,9226.812,9226.812,9226.812,9226.812,9226.812,7024,TRUE
China,2020-07-13,-13511.666,148603.65,-1925.026,-80056.119,-144294.877,4634,FALSE
Ivory Coast,2020-07-13,-1375.424,2430.383,-1207.875,-5693.705,-9439.225,84,FALSE
Cameroon,2020-07-13,5023.906,7148.763,5023.906,-1394.335,-7691.884,359,FALSE
Congo,2020-07-13,11905.255,14210.589,11905.255,-7709.545,-28335.3,190,FALSE
Congo-Brazzaville,2020-07-13,1249.339,1249.339,1249.339,-856.483,-2267.31,47,FALSE
Cook Islands,2020-07-13,-1.677,5.829,-0.836,-2.727,-4.879,NA,FALSE
Colombia,2020-07-13,5059.8,5059.8,5059.8,5059.8,5059.8,5455,TRUE
Comoros,2020-07-13,20.345,61.47,20.345,-180.326,-343.637,7,FALSE
Cape Verde,2020-07-13,-9.393,44.357,-9.393,-121.997,-212.908,19,FALSE
Costa Rica,2020-07-13,-730.62,-730.62,-730.62,-730.62,-730.62,34,TRUE
Cuba,2020-07-13,19.292,19.292,19.292,19.292,19.292,87,TRUE
Curaçao,2020-07-13,8.1,69.294,12.466,-14.961,-46.382,NA,FALSE
Cayman Islands,2020-07-13,-12.962,34.41,3.747,-15.393,-30.865,NA,FALSE
Cyprus,2020-07-13,65.197,65.42,65.197,63.938,63.032,19,FALSE
Czech Republic,2020-07-13,-420.462,-420.462,-420.462,-420.462,-420.462,353,TRUE
Germany,2020-07-13,-4877.434,-4877.434,-4877.434,-4877.434,-4877.434,9074,TRUE
Djibouti,2020-07-13,802.969,1253.758,802.969,190.301,-33.323,56,FALSE
Dominica,2020-07-13,-10.822,8.331,-6.985,-21.159,-32.629,NA,FALSE
Denmark,2020-07-13,-580.35,-580.35,-580.35,-580.35,-580.35,610,TRUE
Dominican Republic,2020-07-13,-1240.042,-1240.042,-1240.042,-1240.042,-1240.042,903,TRUE
Algeria,2020-07-13,3586.708,8996.758,3830.459,-826.19,-5586.472,1018,FALSE
Ecuador,2020-07-13,27938.581,27938.581,27938.581,27938.581,27938.581,5063,TRUE
Egypt,2020-07-13,63332.179,63332.179,63332.179,63332.179,63332.179,3935,TRUE
Eritrea,2020-07-13,-83.626,1537.739,87.721,-677.06,-1581.606,NA,FALSE
Spain,2020-07-13,47354.499,47354.499,47354.499,47354.499,47354.499,28406,TRUE
Estonia,2020-07-13,0.323,0.323,0.323,0.323,0.323,69,TRUE
Ethiopia,2020-07-13,8729.068,15953.12,8729.068,-13173.298,-48090.144,128,FALSE
Finland,2020-07-13,691.791,691.791,691.791,691.791,691.791,329,TRUE
Fiji,2020-07-13,-11.111,104.562,-11.111,-132.302,-198.982,NA,FALSE
Falkland Islands,2020-07-13,-0.677,2.746,0.099,-0.983,-1.972,NA,FALSE
France,2020-07-13,20812.985,20812.985,20812.985,20812.985,20812.985,30035,TRUE
Faroe Islands,2020-07-13,-26.286,-26.286,-26.286,-26.286,-26.286,NA,TRUE
Micronesia,2020-07-13,11.913,33.024,11.913,-7.693,-27.5,NA,FALSE
Gabon,2020-07-13,75.328,323.864,75.328,-360.527,-734.294,46,FALSE
Britain,2020-07-13,60239.641,60239.641,60239.641,60239.641,60239.641,40940,TRUE
Georgia,2020-07-13,-112.666,-112.666,-112.666,-112.666,-112.666,15,TRUE
Guernsey,2020-07-13,-19.091,30.533,-10.071,-23.06,-35.315,NA,FALSE
Ghana,2020-07-13,-3335.871,2157.797,-1395.776,-6913.44,-11143.613,139,FALSE
Gibraltar,2020-07-13,-21.983,-21.983,-21.983,-21.983,-21.983,NA,TRUE
Guinea,2020-07-13,-405.743,1640.141,-230.01,-2441.404,-6469.92,37,FALSE
The Gambia,2020-07-13,-189.301,212.735,-189.301,-610.74,-1274.773,3,FALSE
Guinea-Bissau,2020-07-13,-36.483,304.86,26.663,-409.892,-673.805,26,FALSE
Equatorial Guinea,2020-07-13,-0.347,310.615,111.144,-130.91,-374.626,51,FALSE
Greece,2020-07-13,578.918,578.918,578.918,578.918,578.918,193,TRUE
Grenada,2020-07-13,-21.895,21.374,-12.623,-28.334,-39.217,NA,FALSE
Greenland,2020-07-13,-33.432,-33.432,-33.432,-33.432,-33.432,NA,TRUE
Guatemala,2020-07-13,1833.457,1833.457,1833.457,1833.457,1833.457,1244,TRUE
Guyana,2020-07-13,-88.153,122.542,-14.394,-123.392,-225.624,17,FALSE
Hong Kong,2020-07-13,-339.038,-339.038,-339.038,-339.038,-339.038,7,TRUE
Honduras,2020-07-13,2425.573,6826.865,4089.549,1796.559,180.735,789,FALSE
Croatia,2020-07-13,-30.921,-30.921,-30.921,-30.921,-30.921,119,TRUE
Haiti,2020-07-13,515.669,3893.131,1627.723,-893.706,-2747.768,139,FALSE
Hungary,2020-07-13,-965.56,-965.56,-965.56,-965.56,-965.56,595,TRUE
Indonesia,2020-07-13,8711.598,51598.071,19865.217,-18131.067,-44810.829,3656,FALSE
Isle of Man,2020-07-13,-22.901,19.35,-13.898,-29.917,-44.227,NA,FALSE
India,2020-07-13,231796.647,282444.57,231796.647,39876.969,-268736.915,23727,FALSE
Ireland,2020-07-13,655.268,655.268,655.268,655.268,655.268,1746,TRUE
Iran,2020-07-13,34262.116,34262.116,34262.116,34262.116,34262.116,13032,TRUE
Iraq,2020-07-13,30009.47,55307.13,35513.323,15071.96,7209.955,3250,FALSE
Iceland,2020-07-13,-40.762,-40.762,-40.762,-40.762,-40.762,10,TRUE
Israel,2020-07-13,424.893,424.893,424.893,424.893,424.893,384,TRUE
Italy,2020-07-13,52972.264,52972.264,52972.264,52972.264,52972.264,34967,TRUE
Jamaica,2020-07-13,-621.026,-621.026,-621.026,-621.026,-621.026,10,TRUE
Jersey,2020-07-13,-32.738,48.555,-19.599,-40.697,-64.846,NA,FALSE
Jordan,2020-07-13,485.849,1390.546,485.849,-406.604,-921.094,10,FALSE
Japan,2020-07-13,-19449.321,-19449.321,-19449.321,-19449.321,-19449.321,984,TRUE
Kazakhstan,2020-07-13,5982.302,5982.302,5982.302,5982.302,5982.302,375,TRUE
Kenya,2020-07-13,-2783.943,3264.635,-2783.943,-10299.662,-20660.167,197,FALSE
Kyrgyzstan,2020-07-13,346.445,346.445,346.445,346.445,346.445,149,TRUE
Cambodia,2020-07-13,807.669,3097.665,807.669,-1139.227,-2629.447,NA,FALSE
Kiribati,2020-07-13,-5.312,29.549,-3.226,-20.522,-36.857,NA,FALSE
Saint Kitts and Nevis,2020-07-13,-7.785,11.562,-1.931,-14.415,-24.984,NA,FALSE
South Korea,2020-07-13,-1733.585,-1733.585,-1733.585,-1733.585,-1733.585,289,TRUE
Kuwait,2020-07-13,1757.884,1757.884,1757.884,1757.884,1757.884,393,TRUE
Laos,2020-07-13,953.741,1828.11,953.741,-209.158,-889.827,NA,FALSE
Lebanon,2020-07-13,-453.212,-453.212,-453.212,-453.212,-453.212,36,TRUE
Liberia,2020-07-13,-579.696,148.357,-579.696,-1416.279,-2054.809,51,FALSE
Libya,2020-07-13,577.707,1624.629,706.367,-142.023,-952.79,40,FALSE
Saint Lucia,2020-07-13,24.154,39.988,24.154,-25.94,-50.67,NA,FALSE
Liechtenstein,2020-07-13,-2.03,-2.03,-2.03,-2.03,-2.03,1,TRUE
Sri Lanka,2020-07-13,-3658.052,818.34,-1739.041,-3761.177,-7224.424,11,FALSE
Lesotho,2020-07-13,-322.413,53.862,-170.444,-500.579,-936.675,3,FALSE
Lithuania,2020-07-13,967.354,967.354,967.354,967.354,967.354,62,TRUE
Luxembourg,2020-07-13,-44.473,-44.473,-44.473,-44.473,-44.473,111,TRUE
Latvia,2020-07-13,-312.519,-312.519,-312.519,-312.519,-312.519,31,TRUE
Macau,2020-07-13,-49.406,-49.406,-49.406,-49.406,-49.406,NA,TRUE
Morocco,2020-07-13,1266.398,5816.188,1734.087,-2440.194,-6590.001,255,FALSE
Monaco,2020-07-13,17.081,17.081,17.081,17.081,17.081,4,TRUE
Moldova,2020-07-13,613.418,613.418,613.418,613.418,613.418,649,TRUE
Madagascar,2020-07-13,-404.703,1124.982,-404.703,-5810.019,-12308.299,37,FALSE
Maldives,2020-07-13,-49.518,113.219,12.978,-57.607,-137.063,13,FALSE
Mexico,2020-07-13,116049.597,116049.597,116049.597,116049.597,116049.597,35491,TRUE
Marshall Islands,2020-07-13,0.139,18.375,5.343,-4.427,-14.594,NA,FALSE
North Macedonia,2020-07-13,670.608,670.608,670.608,670.608,670.608,385,TRUE
Mali,2020-07-13,-2268.071,5180.39,-1753.935,-5067.489,-9403.846,121,FALSE
Malta,2020-07-13,-31.719,-31.719,-31.719,-31.719,-31.719,9,TRUE
Myanmar,2020-07-13,3002.1,9943.342,3089.53,-2877.516,-7811.26,6,FALSE
Montenegro,2020-07-13,-10.583,-10.583,-10.583,-10.583,-10.583,24,TRUE
Mongolia,2020-07-13,-693.732,-693.732,-693.732,-693.732,-693.732,NA,TRUE
Mozambique,2020-07-13,-1055.465,5915.191,499.575,-3933.204,-10916.507,9,FALSE
Mauritania,2020-07-13,3.427,827.903,103.189,-789.952,-1650.506,147,FALSE
Montserrat,2020-07-13,-0.447,3.794,0.217,-1.271,-2.921,NA,FALSE
Mauritius,2020-07-13,-164.076,-164.076,-164.076,-164.076,-164.076,10,TRUE
Malawi,2020-07-13,-1186.278,927.567,-1186.278,-4180.145,-8067.398,39,FALSE
Malaysia,2020-07-13,-7039.942,-7039.942,-7039.942,-7039.942,-7039.942,122,TRUE
Namibia,2020-07-13,-205.334,48.486,-205.334,-656.459,-1044.267,1,FALSE
New Caledonia,2020-07-13,-34.198,30.911,-22.334,-41.024,-89.457,NA,FALSE
Niger,2020-07-13,2561.866,12968.127,2561.866,-3472.847,-9826.954,68,FALSE
Nigeria,2020-07-13,-2168.224,25291.34,-985.078,-37092.384,-69243.1,744,FALSE
Nicaragua,2020-07-13,4907.956,4907.956,4907.956,4907.956,4907.956,91,TRUE
Niue,2020-07-13,-0.161,0.525,-0.064,-0.237,-0.444,NA,FALSE
Netherlands,2020-07-13,7320.223,7320.223,7320.223,7320.223,7320.223,6156,TRUE
Norway,2020-07-13,-165.894,-165.894,-165.894,-165.894,-165.894,253,TRUE
Nepal,2020-07-13,2192.515,5663.145,2192.515,-2528.676,-6683.325,38,FALSE
Nauru,2020-07-13,-0.472,2.575,0.75,-1.023,-3.084,NA,FALSE
New Zealand,2020-07-13,-952.296,-952.296,-952.296,-952.296,-952.296,22,TRUE
Oman,2020-07-13,183.129,183.129,183.129,183.129,183.129,259,TRUE
Pakistan,2020-07-13,138512.367,205020.172,138512.367,67905.242,27908.602,5320,FALSE
Panama,2020-07-13,-280.77,-280.77,-280.77,-280.77,-280.77,932,TRUE
Pitcairn,2020-07-13,-0.007,0.015,-0.003,-0.008,-0.014,NA,FALSE
Peru,2020-07-13,54727.809,54727.809,54727.809,54727.809,54727.809,45114,TRUE
Philippines,2020-07-13,-14648.81,-14648.81,-14648.81,-14648.81,-14648.81,1599,TRUE
Palau,2020-07-13,-0.599,5.257,1.543,-2.18,-6.473,NA,FALSE
Papua New Guinea,2020-07-13,-992.636,1208.457,8.033,-1068.855,-1861.112,NA,FALSE
Poland,2020-07-13,-1532.414,-1532.414,-1532.414,-1532.414,-1532.414,1576,TRUE
North Korea,2020-07-13,-3725.339,8387.942,162.765,-3725.339,-5189.013,NA,FALSE
Portugal,2020-07-13,3771.982,3771.982,3771.982,3771.982,3771.982,1662,TRUE
Paraguay,2020-07-13,-490.75,-490.75,-490.75,-490.75,-490.75,25,TRUE
Palestinian Territories,2020-07-13,653.32,1476.656,653.32,-334.789,-1064.904,39,FALSE
French Polynesia,2020-07-13,-35.057,-35.057,-35.057,-35.057,-35.057,NA,TRUE
Qatar,2020-07-13,244.569,244.569,244.569,244.569,244.569,149,TRUE
Romania,2020-07-13,1260.276,1260.276,1260.276,1260.276,1260.276,1901,TRUE
Russia,2020-07-13,67847.781,67847.781,67847.781,67847.781,67847.781,11422,TRUE
Rwanda,2020-07-13,801.406,2279.715,801.406,-1630.923,-4930.631,4,FALSE
Saudi Arabia,2020-07-13,19505.978,58159.583,23393.122,9578.991,4879.857,2243,FALSE
Sudan,2020-07-13,22546.699,43723.031,22817.873,10792.229,3071.864,657,FALSE
Senegal,2020-07-13,-812.061,439.839,-812.061,-3767.497,-6351.068,150,FALSE
Singapore,2020-07-13,-123.337,-123.337,-123.337,-123.337,-123.337,26,TRUE
St. Helena Ascension and Tristan da Cunha,2020-07-13,-1.45,3.24,-0.112,-1.636,-2.566,NA,FALSE
Solomon Islands,2020-07-13,-82.463,115.018,3.151,-82.463,-146.751,NA,FALSE
Sierra Leone,2020-07-13,-921.074,54.823,-921.074,-2459.019,-4466.252,63,FALSE
El Salvador,2020-07-13,917.533,917.533,917.533,917.533,917.533,267,TRUE
San Marino,2020-07-13,54.676,54.676,54.676,54.676,54.676,42,TRUE
Somalia,2020-07-13,2582.917,2652.798,2582.917,-1864.867,-6143.037,93,FALSE
Serbia,2020-07-13,2191.088,2191.088,2191.088,2191.088,2191.088,405,TRUE
South Sudan,2020-07-13,4136.686,5355.021,4136.686,-331.842,-3219.497,41,FALSE
São Tomé and Príncipe,2020-07-13,3.933,43.754,10.015,-35.035,-72.1,14,FALSE
Suriname,2020-07-13,-51.719,81.755,21.419,-74.202,-119.167,18,FALSE
Slovakia,2020-07-13,-28.288,-28.288,-28.288,-28.288,-28.288,28,TRUE
Slovenia,2020-07-13,-18.267,-18.267,-18.267,-18.267,-18.267,111,TRUE
Sweden,2020-07-13,5677.579,5677.579,5677.579,5677.579,5677.579,5526,TRUE
Eswatini,2020-07-13,346.842,346.842,346.842,-65.173,-339.37,20,FALSE
Sint Maarten,2020-07-13,-4.972,21.478,3.524,-9.515,-18.982,NA,FALSE
Seychelles,2020-07-13,-83.314,-83.314,-83.314,-83.314,-83.314,NA,TRUE
Syria,2020-07-13,-343.402,6896.197,1503.173,-742.951,-2503.112,19,FALSE
Turks and Caicos Islands,2020-07-13,-3.961,22.299,0.01,-9.438,-20.471,NA,FALSE
Chad,2020-07-13,4452.219,6688.654,4452.219,-1188.918,-5237.062,75,FALSE
Togo,2020-07-13,-451.977,1293.659,-85.619,-1671.855,-3318.655,15,FALSE
Thailand,2020-07-13,-1957.81,-1957.81,-1957.81,-1957.81,-1957.81,58,TRUE
Tajikistan,2020-07-13,2129.721,2129.721,2129.721,2129.721,2129.721,55,TRUE
Tokelau,2020-07-13,-0.122,0.318,-0.049,-0.192,-0.382,NA,FALSE
Turkmenistan,2020-07-13,660.676,1091.468,660.676,-148.185,-538.81,NA,FALSE
Timor-Leste,2020-07-13,137.702,254.123,137.702,-160.275,-285.705,NA,FALSE
Tonga,2020-07-13,1.585,7.943,1.585,-14.971,-25.96,NA,FALSE
Trinidad and Tobago,2020-07-13,-311.689,-62.209,-200.177,-311.689,-482.982,8,FALSE
Tunisia,2020-07-13,-2635.351,-2635.351,-2635.351,-2635.351,-2635.351,50,TRUE
Turkey,2020-07-13,16070.657,28102.693,20760.056,11064.528,4639.46,5382,FALSE
Tuvalu,2020-07-13,0.359,1.995,0.359,-0.964,-2.41,NA,FALSE
Taiwan,2020-07-13,-3246.165,-3246.165,-3246.165,-3246.165,-3246.165,7,TRUE
Tanzania,2020-07-13,267.375,9398.182,2086.254,-6936.462,-18648.411,21,FALSE
Uganda,2020-07-13,-2312.18,6296.903,-401.433,-7403.059,-18339.372,NA,FALSE
Ukraine,2020-07-13,-7710.73,-7710.73,-7710.73,-7710.73,-7710.73,1415,TRUE
Uruguay,2020-07-13,-1260.268,-1260.268,-1260.268,-1260.268,-1260.268,31,TRUE
United States,2020-07-13,202732.131,202732.131,202732.131,202732.131,202732.131,135966,TRUE
Uzbekistan,2020-07-13,-522.495,-522.495,-522.495,-522.495,-522.495,64,TRUE
Vatican,2020-07-13,-0.284,0.458,0.023,-0.284,-0.375,NA,FALSE
Saint Vincent and the Grenadines,2020-07-13,-21.678,21.544,-11.523,-27.775,-39.396,NA,FALSE
Venezuela,2020-07-13,3610.209,9144.214,3610.209,-818.781,-3961.51,93,FALSE
Virgin Islands (British),2020-07-13,-1.932,22.411,0.929,-9.625,-17.803,NA,FALSE
Vietnam,2020-07-13,9640.609,13517.73,9640.609,-3583.743,-10486.228,NA,FALSE
Vanuatu,2020-07-13,-41.02,37.802,-11.115,-42.409,-72.45,NA,FALSE
Wallis and Futuna,2020-07-13,-0.635,5.478,0.565,-0.933,-2.589,NA,FALSE
Samoa,2020-07-13,-0.257,14.66,-0.257,-22.79,-45.861,NA,FALSE
Yemen,2020-07-13,9433.438,11233.555,9433.438,2795.375,-879.94,424,FALSE
South Africa,2020-07-13,4560.081,4560.081,4560.081,4560.081,4560.081,4172,TRUE
Zambia,2020-07-13,-223.844,1900.026,-223.844,-3262.306,-7153.762,42,FALSE
Zimbabwe,2020-07-13,576.56,2400.216,576.56,-1427.777,-4394.897,19,FALSE
European Union,2020-07-13,141699.21,141699.433,141699.21,141697.95,141697.045,134454,FALSE
Aruba,2020-07-20,6.355,6.355,6.355,6.355,6.355,NA,TRUE
Afghanistan,2020-07-20,7884.11,15109.763,10453.797,4799.508,-579.757,1187,FALSE
Angola,2020-07-20,-371.605,3606.771,-371.605,-6074.094,-13643.347,29,FALSE
Anguilla,2020-07-20,-1.46,13.012,1.179,-3.723,-9.058,NA,FALSE
Albania,2020-07-20,698.416,698.416,698.416,698.416,698.416,113,TRUE
Andorra,2020-07-20,59.759,59.759,59.759,59.759,59.759,52,TRUE
United Arab Emirates,2020-07-20,2354.324,6756.549,2705.736,1124.091,391.286,340,FALSE
Argentina,2020-07-20,-6593.168,-6593.168,-6593.168,-6593.168,-6593.168,2373,TRUE
Armenia,2020-07-20,1011.701,2082.872,1430.639,916.613,494.76,650,FALSE
Antigua and Barbuda,2020-07-20,-15.801,-15.801,-15.801,-15.801,-15.801,3,TRUE
Australia,2020-07-20,-1185.174,-1185.174,-1185.174,-1185.174,-1185.174,126,TRUE
Austria,2020-07-20,1039.488,1039.488,1039.488,1039.488,1039.488,711,TRUE
Azerbaijan,2020-07-20,1541.744,3783.938,2381.729,866.809,43.162,363,FALSE
Burundi,2020-07-20,3093.638,3093.638,3093.638,-1391.15,-4100.037,1,FALSE
Belgium,2020-07-20,7374.787,7374.787,7374.787,7374.787,7374.787,9805,TRUE
Benin,2020-07-20,-234.207,1884.432,-196.839,-2565.556,-4158.684,31,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-07-20,-4.479,20.464,1.358,-8.186,-17.891,NA,FALSE
Burkina Faso,2020-07-20,795.268,10204.679,795.268,-3453.63,-8584.136,53,FALSE
Bangladesh,2020-07-20,36006.254,60040.432,36709.674,11289.624,-8548.821,2668,FALSE
Bulgaria,2020-07-20,-164.399,-164.399,-164.399,-164.399,-164.399,308,TRUE
Bahrain,2020-07-20,435.08,1477.024,658.24,357.369,159.884,128,FALSE
Bahamas,2020-07-20,-86.211,80.686,11.239,-86.211,-152.233,11,FALSE
Bosnia,2020-07-20,29.904,29.904,29.904,29.904,29.904,255,TRUE
Belarus,2020-07-20,6660.401,6660.401,6660.401,6660.401,6660.401,503,TRUE
Belize,2020-07-20,-51.033,-51.033,-51.033,-51.033,-51.033,2,TRUE
Bermuda,2020-07-20,20.085,20.085,20.085,20.085,20.085,NA,TRUE
Bolivia,2020-07-20,10892.161,10892.161,10892.161,10892.161,10892.161,2218,TRUE
Brazil,2020-07-20,97113.707,97113.707,97113.707,97113.707,97113.707,80120,TRUE
Barbados,2020-07-20,-39.089,-9.212,-39.089,-70.511,-103.778,7,FALSE
Brunei,2020-07-20,40.623,40.623,40.623,40.623,40.623,3,TRUE
Bhutan,2020-07-20,-153.37,6.259,-86.789,-175.084,-286.102,NA,FALSE
Botswana,2020-07-20,-221.236,21.014,-201.788,-466.245,-859.624,1,FALSE
Central African Republic,2020-07-20,-489.239,871.44,70.156,-1053.035,-1896.019,55,FALSE
Canada,2020-07-20,8209.391,8209.391,8209.391,8209.391,8209.391,8947,TRUE
Switzerland,2020-07-20,1161.606,1161.606,1161.606,1161.606,1161.606,1818,TRUE
Chile,2020-07-20,9459.751,9459.751,9459.751,9459.751,9459.751,8633,TRUE
China,2020-07-20,-2281.656,168587.162,16535.616,-74739.312,-147993.718,4634,FALSE
Ivory Coast,2020-07-20,-987.241,2789.935,-899.06,-5673.849,-9609.211,92,FALSE
Cameroon,2020-07-20,5501.222,7658.406,5501.222,-1187.999,-7517.587,373,FALSE
Congo,2020-07-20,13822.421,14661.398,13822.421,-7454.052,-28872.495,194,FALSE
Congo-Brazzaville,2020-07-20,1410.93,1410.93,1410.93,-873.582,-2244.32,50,FALSE
Cook Islands,2020-07-20,-1.665,5.985,-0.755,-2.754,-5.151,NA,FALSE
Colombia,2020-07-20,8101.833,8101.833,8101.833,8101.833,8101.833,6929,TRUE
Comoros,2020-07-20,34.709,80.777,34.709,-183.741,-348.189,7,FALSE
Cape Verde,2020-07-20,2.757,64.188,2.757,-113.477,-213.1,21,FALSE
Costa Rica,2020-07-20,-738.996,-738.996,-738.996,-738.996,-738.996,66,TRUE
Cuba,2020-07-20,-113.657,-113.657,-113.657,-113.657,-113.657,87,TRUE
Curaçao,2020-07-20,8.137,70.836,12.2,-15.965,-48.435,NA,FALSE
Cayman Islands,2020-07-20,-13.5,35.999,4.124,-15.919,-31.662,NA,FALSE
Cyprus,2020-07-20,74.107,74.33,74.107,72.848,71.942,19,FALSE
Czech Republic,2020-07-20,-390.842,-390.842,-390.842,-390.842,-390.842,359,TRUE
Germany,2020-07-20,-5559.268,-5559.268,-5559.268,-5559.268,-5559.268,9094,TRUE
Djibouti,2020-07-20,917.438,1353.016,917.438,243.603,-31.063,56,FALSE
Dominica,2020-07-20,-11.297,10.062,-7.283,-21.647,-33.087,NA,FALSE
Denmark,2020-07-20,-637.033,-637.033,-637.033,-637.033,-637.033,611,TRUE
Dominican Republic,2020-07-20,-999.834,-999.834,-999.834,-999.834,-999.834,993,TRUE
Algeria,2020-07-20,3888.687,9869.664,4046.612,-491.661,-5461.982,1087,FALSE
Ecuador,2020-07-20,29107.727,29107.727,29107.727,29107.727,29107.727,5318,TRUE
Egypt,2020-07-20,66507.346,66507.346,66507.346,66507.346,66507.346,4352,TRUE
Eritrea,2020-07-20,-70.435,1625.78,79.105,-686.253,-1646.255,NA,FALSE
Spain,2020-07-20,47833.174,47833.174,47833.174,47833.174,47833.174,28422,TRUE
Estonia,2020-07-20,15.085,15.085,15.085,15.085,15.085,69,TRUE
Ethiopia,2020-07-20,10596.082,17085.084,10596.082,-12847.457,-50057.797,170,FALSE
Finland,2020-07-20,670.499,670.499,670.499,670.499,670.499,328,TRUE
Fiji,2020-07-20,-12.002,107.537,-12.002,-137.519,-210.317,NA,FALSE
Falkland Islands,2020-07-20,-0.706,2.792,0.11,-1.022,-2.067,NA,FALSE
France,2020-07-20,20725.427,20725.427,20725.427,20725.427,20725.427,30182,TRUE
Faroe Islands,2020-07-20,-26.58,-26.58,-26.58,-26.58,-26.58,NA,TRUE
Micronesia,2020-07-20,12.675,34.369,12.675,-8.539,-28.516,NA,FALSE
Gabon,2020-07-20,114.602,372.034,114.602,-349.532,-732.984,46,FALSE
Britain,2020-07-20,60098.01,60098.01,60098.01,60098.01,60098.01,41090,TRUE
Georgia,2020-07-20,-45.971,-45.971,-45.971,-45.971,-45.971,16,TRUE
Guernsey,2020-07-20,-19.529,31.558,-10.291,-23.43,-36.708,NA,FALSE
Ghana,2020-07-20,-2991.559,2926.555,-1102.736,-6948.616,-11234.042,153,FALSE
Gibraltar,2020-07-20,-21.332,-21.332,-21.332,-21.332,-21.332,NA,TRUE
Guinea,2020-07-20,-204.365,1787.309,30.273,-2464.769,-6722.261,40,FALSE
The Gambia,2020-07-20,-161.715,225.822,-161.715,-606.457,-1331.57,4,FALSE
Guinea-Bissau,2020-07-20,1.843,374.956,35.66,-384.079,-672.128,26,FALSE
Equatorial Guinea,2020-07-20,4.165,326.438,122.389,-134.124,-391.84,51,FALSE
Greece,2020-07-20,482.036,482.036,482.036,482.036,482.036,195,TRUE
Grenada,2020-07-20,-23.072,21.39,-13.114,-29.36,-40.169,NA,FALSE
Greenland,2020-07-20,-34.803,-34.803,-34.803,-34.803,-34.803,NA,TRUE
Guatemala,2020-07-20,2873.964,2873.964,2873.964,2873.964,2873.964,1502,TRUE
Guyana,2020-07-20,-91.421,135.974,-11.306,-124.407,-231.487,19,FALSE
Hong Kong,2020-07-20,-307.537,-307.537,-307.537,-307.537,-307.537,12,TRUE
Honduras,2020-07-20,2974.348,7932.951,4911.369,2265.827,627.761,935,FALSE
Croatia,2020-07-20,-11.924,-11.924,-11.924,-11.924,-11.924,122,TRUE
Haiti,2020-07-20,766.77,4438.392,1980.562,-621.704,-2669.353,146,FALSE
Hungary,2020-07-20,-1161.66,-1161.66,-1161.66,-1161.66,-1161.66,596,TRUE
Indonesia,2020-07-20,12104.042,58367.556,24827.155,-16223.133,-44728.619,4239,FALSE
Isle of Man,2020-07-20,-23.482,19.815,-14.342,-30.094,-45.172,NA,FALSE
India,2020-07-20,271241.057,313088.598,271241.057,70198.945,-257392.354,28082,FALSE
Ireland,2020-07-20,639.19,639.19,639.19,639.19,639.19,1753,TRUE
Iran,2020-07-20,37473.006,37473.006,37473.006,37473.006,37473.006,14405,TRUE
Iraq,2020-07-20,35560.639,64396.599,42229.004,17532.126,8674.134,3869,FALSE
Iceland,2020-07-20,-51.921,-51.921,-51.921,-51.921,-51.921,10,TRUE
Israel,2020-07-20,432.636,432.636,432.636,432.636,432.636,448,TRUE
Italy,2020-07-20,52567.427,52567.427,52567.427,52567.427,52567.427,35058,TRUE
Jamaica,2020-07-20,-646.233,-646.233,-646.233,-646.233,-646.233,10,TRUE
Jersey,2020-07-20,-33.407,50.202,-20.447,-41.602,-65.941,NA,FALSE
Jordan,2020-07-20,551.286,1473.714,551.286,-388.667,-926.268,11,FALSE
Japan,2020-07-20,-20248.314,-20248.314,-20248.314,-20248.314,-20248.314,988,TRUE
Kazakhstan,2020-07-20,9719.459,9719.459,9719.459,9719.459,9719.459,585,TRUE
Kenya,2020-07-20,-1869.282,4074.016,-1869.282,-9735.603,-20451.161,238,FALSE
Kyrgyzstan,2020-07-20,614.377,614.377,614.377,614.377,614.377,1037,TRUE
Cambodia,2020-07-20,851.057,3263.718,851.057,-1152.368,-2691.675,NA,FALSE
Kiribati,2020-07-20,-5.647,30.702,-3.109,-21.802,-38.282,NA,FALSE
Saint Kitts and Nevis,2020-07-20,-8.124,12.359,-2.192,-14.69,-25.598,NA,FALSE
South Korea,2020-07-20,-1714.927,-1714.927,-1714.927,-1714.927,-1714.927,296,TRUE
Kuwait,2020-07-20,1863.768,1863.768,1863.768,1863.768,1863.768,408,TRUE
Laos,2020-07-20,1025.019,1938.527,1025.019,-199.738,-900.059,NA,FALSE
Lebanon,2020-07-20,-445.075,-445.075,-445.075,-445.075,-445.075,41,TRUE
Liberia,2020-07-20,-514.39,185.138,-514.39,-1387.433,-2113.305,70,FALSE
Libya,2020-07-20,699.876,1750.213,868.269,-87.843,-955.319,49,FALSE
Saint Lucia,2020-07-20,25.576,41.68,25.576,-26.808,-51.508,NA,FALSE
Liechtenstein,2020-07-20,-2.806,-2.806,-2.806,-2.806,-2.806,1,TRUE
